Date,AAL,AAPL,ALGT,ALK,AMZN,BCS,BHC,CS,DAL,DB,FB,GOOG,GS,HA,IBM,JNJ,LUV,MRK,MS,MSFT,PFE,RHHBY,SP500,UNH,WFC
22-05-2014,38.720001,21.688213,116.230003,48.424999,304.910004,16.450001,130.830002,29.26,38.630001,39.646946,60.52,543.567627,159.850006,14.56,185.679993,100.959999,25.27,56.490002,30.389999,40.099998,29.66,37.52,1892.48999,78.339996,49.990002
23-05-2014,39.110001,21.933214,116.910004,49.025002,312.23999,16.59,133.460007,29.67,39.16,38.883587,61.349998,551.186707,160.160004,14.92,185.940002,100.980003,25.790001,56.810001,30.49,40.119999,29.49,37.419998,1900.530029,78.769997,50.16
27-05-2014,39.349998,22.343929,117.989998,49.110001,310.820007,16.43,129.949997,30,39.459999,39.417938,63.48,564.400452,161.770004,15.07,184.779999,100.809998,25.870001,56.689999,31.120001,40.189999,29.610001,37.189999,1911.910034,79.110001,50.549999
28-05-2014,39.799999,22.286072,116.720001,49.705002,310.160004,16.370001,126.949997,29.959999,40.27,39.265266,63.509998,560.142151,161.190002,15.31,183.080002,100.300003,26.43,56.400002,30.93,40.009998,29.610001,36.84,1909.780029,78.580002,50.439999
29-05-2014,39.82,22.692142,116.169998,49.705002,313.779999,16.469999,129.220001,29.610001,40.139999,39.150764,63.830002,558.546509,160.740005,15.79,183.759995,100.760002,26.440001,57.700001,31.129999,40.34,29.6,37.119999,1920.030029,79.370003,50.27
30-05-2014,40.16,22.607143,115,49.23,312.549988,16.52,131.210007,29.700001,39.91,38.673664,63.299999,558.357056,159.809998,15.44,184.360001,101.459999,26.450001,57.860001,30.860001,40.939999,29.629999,36.889999,1923.569946,79.629997,50.779999
02-06-2014,41.220001,22.451786,119.110001,50.035,308.839996,16.49,134.169998,29.58,40.77,38.568703,63.080002,552.41333,160.029999,15.8,185.690002,102.169998,26.709999,57.93,30.9,40.790001,29.709999,37.549999,1924.969971,79.470001,51.09
03-06-2014,41.439999,22.769285,118.610001,49.945,307.190002,16.360001,132.259995,29.360001,41.150002,38.482826,62.869999,543.447937,161.800003,15.8,184.369995,102.459999,27.200001,57.91,30.85,40.290001,29.59,37.48,1924.23999,79.879997,51.09
04-06-2014,42.82,23.029285,119.599998,49.615002,306.779999,16.23,128.820007,29.889999,42.169998,38.673664,63.34,543.168701,162.389999,15.95,184.509995,102.68,27.360001,57.93,31.200001,40.32,29.639999,37.48,1927.880005,80.510002,51.040001
05-06-2014,42.41,23.119642,120.699997,49.450001,323.570007,16.190001,128.339996,30.299999,41.5,37.633587,63.189999,552.383423,162.580002,16,185.979996,103.220001,27.280001,58.099998,31.629999,41.209999,29.76,37.740002,1940.459961,79.800003,51.630001
06-06-2014,43.880001,23.056072,124.029999,49.955002,329.670013,16.379999,127.459999,30.809999,42.23,38.740002,62.5,554.806763,166.190002,16.25,186.369995,103.18,27.59,57.849998,31.950001,41.48,29.42,37.580002,1949.439941,79.93,51.98
09-06-2014,43.59,23.424999,123.489998,49.505001,327.5,16.51,126.629997,30.75,41.869999,38.560001,62.880001,560.580933,166,16.200001,186.220001,103.220001,27.450001,57.939999,31.98,41.27,29.35,37.599998,1951.27002,79.760002,52.509998
10-06-2014,43.66,23.5625,123.32,49.369999,332.410004,16.360001,125.550003,30.76,41.919998,38.200001,65.769997,559.015198,166.360001,15.84,184.289993,104.099998,27.290001,58.490002,32.080002,41.110001,29.5,38.07,1950.790039,79.809998,52.59
11-06-2014,42.290001,23.465,120.68,48.419998,335.200012,16.18,125.18,30.57,40.709999,37.98,65.779999,557.309875,165.429993,15.19,182.25,103.32,26.940001,58.810001,31.690001,40.860001,29.43,37.599998,1943.890015,80.169998,52.240002
12-06-2014,40.200001,23.0725,115.019997,46.485001,325.910004,16.16,120.75,30.290001,38.5,37.73,64.290001,549.840393,165.960007,14.52,181.220001,102.529999,25.719999,58.299999,31.73,40.580002,29.450001,37.369999,1930.109985,79.440002,51.709999
13-06-2014,40.380001,22.82,116.370003,47.57,326.269989,16.209999,119.599998,30.01,39.240002,37.59,64.5,550.249268,165.889999,14.43,182.559998,102.529999,26.299999,58.240002,31.59,41.23,29.530001,36.93,1936.160034,79.18,51.900002
16-06-2014,41.060001,23.049999,113.620003,46.705002,327.619995,16.129999,117.75,30.17,38.84,37.290001,64.190002,542.789795,165.850006,13.9,182.350006,102.449997,26.1,58.07,31.709999,41.5,29.610001,37.23,1937.780029,78,51.09
17-06-2014,41.869999,23.02,113.959999,47.470001,325.619995,16.120001,118.870003,30.219999,39.490002,36.970001,64.400002,541.523254,168.220001,14.07,182.259995,101.93,26.629999,58.060001,32.5,41.68,29.48,37.080002,1941.98999,78.169998,51.66
18-06-2014,42.66,23.045,115.330002,47.580002,334.380005,16.219999,118.43,30.639999,39.75,37.52,65.599998,551.854858,169.860001,14.2,183.600006,102.809998,26.67,58.41,32.66,41.650002,29.709999,37.060001,1956.97998,79.209999,52.040001
19-06-2014,43.060001,22.965,118.290001,47.439999,327,16.190001,117.550003,30.08,39.619999,37.98,64.339996,553.380676,169.729996,14.07,182.820007,103.809998,27.08,58.299999,32.540001,41.509998,29.59,37.310001,1959.47998,80.510002,52.02
20-06-2014,44.549999,22.727501,117.379997,47.509998,324.200012,16.02,121.93,29.75,39.57,36.860001,64.5,554.83667,169.839996,14.07,181.550003,105.269997,27.290001,58.919998,32.290001,41.68,29.780001,37.57,1962.869995,81.410004,52.889999
23-06-2014,44.360001,22.7075,116.93,46.91,327.23999,16.110001,121.209999,29.790001,39.07,36.740002,65.370003,563.403198,170.240005,14.06,182.139999,104.75,26.92,58.5,32.52,41.990002,29.450001,37.139999,1962.609985,81.489998,52.98
24-06-2014,43.18,22.57,116.529999,46.794998,324.160004,15.84,120.519997,29.26,38.57,36.34,65.720001,563.074097,168.229996,13.85,180.880005,104.589996,26.639999,57.919998,32.029999,41.75,29.299999,36.810001,1949.97998,81.739998,52.490002
25-06-2014,43.91,22.59,118.330002,47.650002,327.440002,15.71,125.940002,29.33,39.349998,36.48,67.440002,577.065674,168.380005,14.03,180.720001,105.760002,26.969999,58.860001,32.23,42.029999,29.799999,36.77,1959.530029,82.339996,52.599998
26-06-2014,44.549999,22.725,118.080002,47.27,325.690002,14.55,126.5,28.290001,39.299999,35.509998,67.129997,574.422913,168.009995,13.86,180.369995,105.650002,27.059999,58.529999,31.889999,41.720001,29.59,36.650002,1957.219971,82.290001,52.369999
27-06-2014,44,22.995001,119.589996,47.689999,324.570007,14.84,128.850006,28.540001,39.330002,35.549999,67.599998,575.659546,166.779999,13.89,181.710007,104.989998,27.139999,57.529999,31.549999,42.25,29.67,37.09,1960.959961,82,52.900002
30-06-2014,42.959999,23.2325,117.769997,47.525002,324.779999,14.61,126.120003,28.370001,38.720001,35.18,67.290001,573.704895,167.440002,13.71,181.270004,104.620003,26.860001,57.849998,32.330002,41.700001,29.68,37.299999,1960.22998,81.75,52.560001
01-07-2014,43.860001,23.379999,120.5,48.790001,332.390015,14.84,125.580002,28.82,40.310001,35.27,68.059998,581.074646,166.809998,13.9,186.350006,105.870003,27.73,58.509998,32.32,41.869999,30.08,37.290001,1973.319946,81.889999,52.720001
02-07-2014,41.950001,23.370001,117.339996,47.904999,332.850006,14.94,126,28.85,38.240002,35.240002,66.449997,580.740601,166.889999,13.57,188.389999,105.860001,27.469999,59.049999,32.490002,41.900002,30.370001,37.07,1974.619995,82.489998,52.66
03-07-2014,41.619999,23.5075,117.639999,48.400002,337.48999,15.11,126,29.33,38.599998,36.040001,66.290001,583.129028,169.460007,13.55,188.529999,105.419998,27.709999,59.200001,32.619999,41.799999,30.530001,37.650002,1985.439941,83.349998,53
07-07-2014,40.099998,23.9925,116,47.325001,333.549988,14.95,123.290001,28.889999,36.900002,35.459999,65.290001,580.655823,167.779999,13.15,188.039993,106.470001,27.17,58.52,32.389999,41.990002,30.49,37.450001,1977.650024,82.220001,52.5
08-07-2014,40.259998,23.8375,118.610001,48.395,323.809998,14.7,122.169998,28.66,36.439999,34.830002,62.759998,569.526367,164.910004,13.41,187.220001,105.720001,26.700001,58.169998,31.75,41.779999,30.15,37.48,1963.709961,81.93,52.25
09-07-2014,41.990002,23.8475,121.949997,48.43,329.970001,14.61,120.940002,28.76,36.959999,35.59,64.970001,574.502686,164.669998,13.26,188.419998,106.040001,27.209999,58.549999,32.009998,41.669998,30.049999,37.299999,1972.829956,82.739998,52.189999
10-07-2014,42.82,23.76,122.43,49.009998,327.920013,14.34,120.68,28.1,37.450001,34.689999,64.870003,569.536316,163.419998,13.28,187.699997,105.800003,27.27,58.580002,31.68,41.689999,30,36.860001,1964.680054,82.080002,51.810001
11-07-2014,42.880001,23.805,121.779999,49.34,346.200012,14.26,120.470001,28.049999,37.23,34.68,66.339996,577.594238,164.800003,13.55,188,105.099998,27.440001,58.439999,31.41,42.09,30.07,36.970001,1967.569946,82.870003,51.490002
14-07-2014,42.98,24.112499,120.790001,49.75,355.320007,14.42,121.080002,28.74,37.380001,35.459999,67.900002,583.268616,167,13.58,189.860001,105.379997,27.6,58.18,31.809999,42.139999,30.24,37.369999,1977.099976,84.269997,51.310001
15-07-2014,43.700001,23.83,122.360001,49.779999,354.440002,14.6,119.449997,28.91,38.029999,36.110001,67.169998,583.178894,169.169998,13.63,188.490005,103.279999,27.9,57.91,32,42.450001,30.41,37.48,1973.280029,83.900002,51.349998
16-07-2014,43.48,23.695,120.949997,49.439999,355.899994,14.84,121.709999,29.209999,37.869999,36.560001,67.660004,581.064697,170.470001,13.39,192.360001,102.220001,28.030001,58.150002,32.5,44.080002,30.959999,36.900002,1981.569946,83.760002,51.169998
17-07-2014,41.700001,23.272499,118.360001,48.16,352.450012,14.4,121.519997,28.690001,36.57,35.73,66.410004,572.159119,170.139999,13,192.490005,100.370003,27.51,57.599998,32.299999,44.529999,30.549999,36.48,1958.119995,85.110001,50.68
18-07-2014,42.919998,23.6075,120.800003,48.73,358.660004,14.5,121.970001,28.85,37.18,36.16,68.419998,593.450684,171.470001,13.19,192.5,101.800003,27.809999,58.34,32.639999,44.689999,30.73,36.669998,1978.219971,85.519997,51.279999
21-07-2014,42.48,23.485001,121.32,48.349998,359.76001,14.48,125.540001,29.059999,37.150002,35.849998,69.400002,587.856018,171.720001,13.02,190.850006,101.269997,27.66,58,32.549999,44.84,30.35,36.720001,1973.630005,85.059998,51.049999
22-07-2014,42.380001,23.68,122.339996,48.869999,360.839996,14.43,122.540001,28.5,37.68,34.799999,69.269997,593.111633,175.020004,12.97,194.089996,102.470001,28.049999,58.43,32.91,44.830002,30.49,36.830002,1983.530029,86.050003,51.349998
23-07-2014,43.330002,24.297501,124.849998,49.689999,358.140015,14.44,124.620003,28.48,39.150002,35.650002,71.290001,594.348206,176.820007,14.75,193.630005,102.190002,28.870001,58.110001,33.349998,44.869999,30.389999,36.82,1987.01001,85.940002,51.330002
24-07-2014,42.16,24.2575,115.910004,45.029999,358.609985,14.63,124.360001,28.76,38.07,36.310001,74.980003,591.725403,176.259995,13.7,195.240005,102.199997,28.68,58.209999,33.400002,44.400002,30.34,37.240002,1987.97998,85.68,51.59
25-07-2014,41.68,24.4175,118.220001,45.77,324.01001,14.9,123.519997,28.549999,38.060001,35.869999,75.190002,587.407288,175.399994,14.4,194.399994,102.110001,29.24,58.150002,33.240002,44.5,30.190001,36.91,1978.339966,84.68,51.599998
28-07-2014,40.290001,24.754999,117.980003,45.68,320.410004,14.85,123.529999,28.17,38.189999,35.869999,74.919998,588.982971,175.949997,13.9,195.779999,102.110001,29.209999,57.970001,33.07,43.970001,30.1,36.77,1978.910034,85.75,51.599998
29-07-2014,39.529999,24.594999,118.029999,46.18,320,14.89,123.699997,27.82,37.68,35.689999,73.709999,584.006592,175.539993,14.05,194.570007,101.959999,28.709999,58.580002,32.650002,43.889999,29.73,36.549999,1969.949951,84.269997,51.540001
30-07-2014,39.549999,24.5375,118.93,44.900002,322.51001,15.51,125.830002,27.639999,37.84,35.369999,74.68,585.811646,175.759995,14.41,194,102.300003,28.84,58.080002,33.34,43.580002,29.26,36.830002,1970.069946,82.949997,52.099998
31-07-2014,38.849998,23.9,117.760002,43.970001,312.98999,15.18,117.389999,27.1,37.459999,34.16,72.650002,570.034973,172.869995,13.93,191.669998,100.089996,28.280001,56.740002,32.34,43.16,28.700001,36.330002,1930.670044,81.050003,50.900002
01-08-2014,39.43,24.032499,118.18,44.450001,307.059998,15.16,118.209999,26.92,37.580002,33.939999,72.360001,564.520081,170.25,13.79,189.149994,99.900002,28.43,56.799999,31.6,42.860001,28.860001,36.27,1925.150024,81.489998,50.349998
04-08-2014,38.139999,23.897499,117.529999,43.5,313.649994,15.21,116.790001,27.290001,37.279999,33.790001,73.510002,571.58075,171.690002,13.59,189.639999,100.160004,28.43,57.060001,31.83,43.369999,28.75,36.009998,1938.98999,82.269997,50.990002
05-08-2014,37.18,23.780001,117.330002,42.720001,312.320007,14.87,110.660004,26.76,36.23,32.82,72.690002,563.522827,169.419998,13.52,187.100006,99.82,28.129999,56.029999,31.41,43.080002,28.41,36,1920.209961,80.989998,50.400002
06-08-2014,37.459999,23.74,119.419998,42.939999,313.890015,14.66,110.019997,26.85,36.02,32.82,72.470001,564.823303,169.740005,13.59,185.970001,100.709999,28.120001,55.93,31.559999,42.740002,28.280001,35.849998,1920.23999,81.5,50.060001
07-08-2014,36.860001,23.620001,118,42.759998,311.450012,14.4,106.730003,26.440001,35.610001,32.599998,73.169998,561.817505,169.100006,13.53,184.300003,99.93,28.059999,55.639999,31.360001,43.23,28.040001,35.549999,1909.569946,79.260002,49.700001
08-08-2014,37.18,23.684999,119.970001,43.209999,316.799988,14.56,109.169998,27.049999,36.240002,33.299999,73.059998,567.212708,172.259995,13.9,186.630005,101.080002,28.280001,56.549999,31.950001,43.200001,28.34,35.919998,1931.589966,80.120003,50
11-08-2014,37.970001,23.997499,122.07,43.880001,318.329987,14.55,107.25,26.700001,36.689999,32.880001,73.440002,566.325134,172.460007,14.57,187.470001,101.160004,28.639999,56.66,32.080002,43.200001,28.25,35.740002,1936.920044,79.870003,49.889999
12-08-2014,37.52,23.9925,121.589996,43.669998,319.320007,14.69,108.07,26.93,36.509998,32.790001,72.830002,561.18927,172.330002,14.41,187.339996,100.629997,28.700001,57.029999,32.009998,43.52,28.08,35.700001,1933.75,80.220001,49.779999
13-08-2014,38.119999,24.309999,123.050003,44.669998,326.279999,14.67,109.169998,27.16,37.27,33.16,73.769997,573.206238,172.369995,14.77,187.949997,101.739998,29.26,57.849998,32.02,44.080002,28.209999,35.900002,1946.719971,81.510002,49.990002
14-08-2014,39.57,24.375,123.790001,45.200001,333.209991,14.68,111.040001,27.75,38.400002,33.150002,74.300003,573.076599,172.729996,14.95,187.880005,102.019997,29.75,58.779999,32.169998,44.27,28.73,36.330002,1955.180054,81.82,50.380001
15-08-2014,39.189999,24.495001,123.470001,45.459999,333.630005,14.65,112.260002,27.860001,38.529999,32.93,73.629997,571.909851,171.899994,14.89,187.380005,101.169998,29.76,58.610001,32.220001,44.790001,28.639999,36.139999,1955.060059,81.470001,50.209999
18-08-2014,40.66,24.790001,126.75,47.009998,334.529999,14.86,109.779999,27.879999,39.509998,33.009998,74.589996,580.56604,174.550003,15.6,189.360001,102.699997,30.82,58.419998,32.610001,45.110001,28.84,36.380001,1971.73999,82.339996,50.689999
19-08-2014,40.43,25.1325,127.050003,46.799999,335.130005,14.84,113.720001,28.030001,39.540001,33.099998,75.290001,585.253174,173.960007,15.68,190.070007,102.959999,30.75,58.91,32.529999,45.330002,28.940001,36.639999,1981.599976,83.470001,50.860001
20-08-2014,40.599998,25.1425,127.400002,47.139999,335.779999,14.81,113.099998,27.93,40.52,33.040001,74.809998,582.889648,174.029999,15.83,190.100006,103.209999,31.57,59.48,32.540001,44.950001,28.889999,36.450001,1986.51001,83.43,50.849998
21-08-2014,39.509998,25.145,124.93,46.029999,332.910004,14.79,113.809998,28.440001,39.91,33.360001,74.57,581.772766,175.149994,15.61,191.229996,104.190002,31.24,58.849998,33.029999,45.220001,28.82,36.439999,1992.369995,83.769997,51.290001
22-08-2014,39.849998,25.33,125.860001,46.490002,331.589996,14.89,117.260002,28.059999,40.41,33.290001,74.57,580.964966,175.470001,15.75,190.410004,103.099998,31.870001,59.169998,33.470001,45.150002,28.92,36.32,1988.400024,83.779999,51.18
25-08-2014,39.419998,25.385,126.129997,46.889999,334.019989,15.1,115.480003,28.4,40.52,33.889999,75.019997,578.61145,177.869995,15.84,191.160004,103.230003,32.139999,59.73,34.200001,45.169998,28.91,36.57,1997.920044,84.239998,51.450001
26-08-2014,39.09,25.2225,124.43,46.279999,341.829987,15.04,117.099998,28.76,39.900002,34.549999,75.959999,576.277832,177.899994,15.68,192.990005,103.440002,31.92,60.200001,34.400002,45.009998,29.209999,36.610001,2000.02002,85.120003,51.560001
27-08-2014,38.990002,25.532499,124.199997,46.5,343.179993,15.1,116.709999,28.67,40.16,35.080002,74.629997,569.436584,177.809998,15.6,192.25,103.220001,32.23,60.279999,34.130001,44.869999,29.49,36.630001,2000.119995,86.379997,51.34
28-08-2014,39.169998,25.5625,123.330002,46.529999,340.019989,14.98,116.860001,28.129999,39.889999,34.400002,73.860001,567.641541,177.649994,15.49,192,102.949997,32.049999,60,34.060001,44.880001,29.379999,36.560001,1996.73999,86.339996,51.150002
29-08-2014,38.880001,25.625,122.860001,46.34,339.040009,15,117.300003,28.24,39.580002,34.310001,74.82,570.034973,179.110001,15.6,192.300003,103.730003,32.009998,60.110001,34.310001,45.43,29.389999,36.509998,2003.369995,86.68,51.439999
02-09-2014,40.5,25.825001,126.879997,48.240002,342.380005,14.81,120.099998,28.33,40.93,34.200001,76.68,575.749268,179.770004,15.83,191.559998,103.360001,32.91,59.790001,34.549999,45.09,29.26,36.560001,2002.280029,86.389999,51.57
03-09-2014,39.139999,24.735001,126.190002,47.540001,339,15.12,119.029999,28.440001,38.82,34.98,75.830002,576.357605,179.600006,15.26,191.949997,103.760002,32.580002,60.48,34.560001,44.959999,29.4,36.759998,2000.719971,86.790001,51.549999
04-09-2014,38.470001,24.530001,125.309998,47.630001,345.950012,15.18,117.32,28.139999,39.290001,34.869999,75.949997,580.386536,180.080002,15.35,190.679993,103.839996,32.619999,60.080002,34.700001,45.259998,29.370001,36.189999,1997.650024,87.059998,51.57
05-09-2014,37.849998,24.7425,126.040001,47.139999,346.380005,14.97,119.68,27.780001,39.220001,35.16,77.260002,584.475342,179.75,15.34,191.199997,104.419998,32.830002,61.18,34.630001,45.91,29.65,36.290001,2007.709961,87.75,51.650002
08-09-2014,38.23,24.59,126.589996,47.330002,342.339996,14.54,120.050003,27.48,39.040001,34.919998,77.889999,588.105347,180.110001,15.52,190.139999,104.050003,32.860001,61.049999,34.860001,46.470001,29.4,36.130001,2001.540039,87.910004,51.470001
09-09-2014,37.959999,24.497499,125.790001,46.599998,329.75,14.63,120.029999,27.26,38.82,34.709999,76.669998,579.419189,177.399994,15.27,189.990005,103.800003,32.91,60.560001,33.91,46.759998,29.23,36.32,1988.439941,88.559998,51.07
10-09-2014,38.580002,25.25,126.760002,47.490002,331.329987,14.95,119.879997,27.219999,39.549999,35.290001,77.43,581.503479,179.869995,15.6,191.539993,104.989998,33.619999,60.759998,34.330002,46.84,29.440001,36.34,1995.689941,87.25,51.52
11-09-2014,38.09,25.3575,126.019997,47.360001,330.519989,14.75,120.410004,27.209999,39.560001,35.25,77.919998,579.758301,181,15.56,191.720001,104.550003,33.639999,60.099998,34.73,47,29.629999,36.900002,1997.449951,87.080002,51.59
12-09-2014,37.650002,25.415001,125.75,47.27,331.190002,15.1,122.050003,27.09,39.689999,35.029999,77.480003,574.043945,183.169998,15.48,191.279999,104.580002,33.869999,59.549999,35.009998,46.700001,29.43,36.700001,1985.540039,86.18,51.700001
15-09-2014,37.07,25.407499,123.989998,46.259998,323.890015,15.09,121.43,27.059999,39.200001,34.919998,74.580002,571.530884,183.979996,15.17,191.809998,104.720001,33.860001,59.52,35.209999,46.240002,29.92,36.959999,1984.130005,86.029999,51.939999
16-09-2014,37.98,25.215,123.82,46.75,327.76001,15.1,122.150002,27.299999,39.52,34.959999,76.080002,578.362122,184.039993,15.31,192.960007,105.879997,34.529999,59.990002,35.110001,46.759998,30.049999,37.48,1998.97998,87.160004,52.310001
17-09-2014,37.459999,25.395,125.07,46.16,324,15.22,121.849998,27.209999,38.939999,35.060001,76.43,583.168884,184.820007,15.12,192.800003,106.190002,34.43,59.880001,35.560001,46.52,30.35,37.369999,2001.569946,86.989998,52.509998
18-09-2014,38.049999,25.4475,125.720001,46.84,325,15.53,120.519997,27.76,39.439999,35.779999,77,587.656616,187.889999,15.25,193.75,107.349998,35.23,60.310001,36.130001,46.68,30.58,37.900002,2011.359985,87.629997,53.240002
19-09-2014,36.630001,25.24,124.779999,46.220001,331.320007,15.38,117.43,27.700001,38.639999,36.009998,77.910004,594.447937,186.199997,14.95,194,107.989998,34.560001,60.490002,35.759998,47.52,30.4,37.639999,2010.400024,87.800003,53.360001
22-09-2014,35.580002,25.264999,124.480003,45.209999,324.5,15.26,116.279999,27.549999,37.950001,35.889999,76.800003,585.76178,185.289993,14.52,193.110001,107.879997,34.150002,60.580002,35.18,47.060001,30.18,37.66,1994.290039,87.769997,52.900002
23-09-2014,35.330002,25.66,123.75,44.099998,323.630005,15.1,115.949997,27.379999,37.700001,35.279999,78.290001,579.538879,185.089996,14.12,191.619995,107.459999,33.259998,60.279999,35.02,46.560001,30.049999,37.57,1982.77002,86.589996,52.099998
24-09-2014,36.119999,25.4375,125.370003,44.84,328.209991,15.13,124,27.780001,37.66,35.759998,78.540001,586.380066,187.809998,13.82,192.309998,108.639999,34.330002,60.360001,34.98,47.080002,30.309999,37.549999,1998.300049,88.209999,52.130001
25-09-2014,35.209999,24.467501,123.660004,43.720001,321.929993,14.88,127.800003,27.309999,36.66,35.040001,77.220001,573.485474,184.089996,13.56,189.009995,107.099998,33.639999,59.639999,34.220001,46.040001,29.98,37.139999,1965.98999,86.18,51.41
26-09-2014,35.93,25.1875,124.18,44.419998,323.209991,14.98,128.990005,27.75,36.52,35.369999,78.790001,575.519897,185.119995,13.65,190.059998,107.099998,33.91,59.389999,34.650002,46.41,29.719999,36.990002,1982.849976,86.599998,51.869999
29-09-2014,35.029999,25.0275,123.379997,43.849998,321.820007,14.74,130.259995,27.549999,36,34.889999,79,574.781921,183.830002,13.5,189.639999,106.540001,33.669998,59.41,34.5,46.439999,29.77,36.900002,1977.800049,86.510002,51.689999
30-09-2014,35.48,25.1875,123.660004,43.540001,322.440002,14.81,131.199997,27.639999,36.150002,34.860001,79.040001,575.779175,183.570007,13.45,189.830002,106.589996,33.77,59.279999,34.57,46.360001,29.57,36.990002,1972.290039,86.25,51.869999
01-10-2014,34.389999,24.795,121.010002,42.740002,317.459991,14.69,131.669998,27.389999,34.900002,34.82,76.550003,566.714111,180.699997,13.24,187.169998,104.300003,32.549999,58.709999,33.959999,45.900002,29.15,36.740002,1946.160034,84.879997,51.259998
02-10-2014,33.93,24.975,120.25,42.919998,318.410004,14.43,126.989998,27.01,35.279999,34.290001,77.080002,568.519104,182.880005,13.38,186.910004,103.849998,32.459999,58.849998,34.279999,45.759998,29.059999,36.389999,1946.170044,84.900002,51.400002
03-10-2014,36.23,24.905001,122.080002,44.150002,322.73999,14.44,129.619995,26.870001,36.950001,34.259998,77.440002,573.704895,188.070007,13.76,188.669998,105.129997,33.43,59.900002,35.049999,46.09,29.219999,36.029999,1967.900024,86.019997,52.099998
06-10-2014,34.93,24.905001,118.910004,43.490002,322.200012,15.05,128.410004,27.83,36.110001,34.299999,77.559998,575.769226,187.479996,13.32,189.039993,104.860001,33.040001,59.580002,34.990002,46.09,29.17,36.27,1964.819946,85.089996,52.029999
07-10-2014,34.09,24.6875,116.290001,42.799999,316.980011,14.82,125.230003,27.379999,35.27,33.360001,76.290001,562.196472,183.800003,13.15,185.710007,102.389999,32.23,58.459999,34.02,45.529999,28.790001,35.200001,1935.099976,84.190002,51.080002
08-10-2014,33,25.200001,110.75,42.860001,322.700012,15.14,125.900002,28.08,34.810001,33.919998,77.519997,570.932495,186.639999,13.34,189.360001,104.910004,32.110001,60.18,34.5,46.779999,29.379999,35.66,1968.890015,86.620003,52.150002
09-10-2014,31.98,25.254999,109.510002,42.68,315.369995,14.52,122.349998,27.08,33.709999,32.560001,75.910004,559.344299,181.270004,13.13,186.419998,102.080002,31.32,59.209999,33.299999,45.849998,28.99,34.650002,1928.209961,84.940002,51.119999
10-10-2014,30.780001,25.182501,109.019997,42.459999,311.390015,14.32,118.290001,26.23,32.91,31.75,72.910004,542.999207,180.380005,13.05,185.929993,101.230003,30.57,58.66,32.939999,44.029999,29.129999,34.349998,1906.130005,85.389999,50.639999
13-10-2014,28.58,24.952499,105.089996,41.580002,306.450012,14.27,113.559998,26.25,30.9,31.51,72.989998,531.750061,178.770004,12.62,183.520004,99.120003,28.879999,56.139999,32.849998,43.650002,28.469999,34.439999,1874.73999,83.949997,50.200001
14-10-2014,31.51,24.6875,109.18,42.689999,308.309998,14.2,114.940002,26.33,32.790001,31.5,73.589996,536.467102,178.699997,13.02,183.800003,97.010002,30,56.330002,33.009998,43.73,28.459999,34.529999,1877.699951,82.82,48.830002
15-10-2014,31.690001,24.385,111.489998,41.990002,305.970001,13.79,114.339996,25.98,32.380001,30.91,73.209999,528.578796,177.240005,13.11,181.75,98.209999,30.02,54.73,32.610001,43.220001,28.190001,34.290001,1862.48999,82.160004,47.849998
16-10-2014,32.970001,24.065001,112.830002,43.799999,302.859985,13.5,118.540001,25.18,33.32,29.860001,72.629997,523.073914,172.580002,13.35,179.839996,96.779999,30.940001,53.43,32.529999,42.740002,27.700001,34.66,1862.76001,85.389999,48.130001
17-10-2014,33.380001,24.4175,112.019997,44.700001,303.640015,13.75,120.209999,25.6,34.389999,30.6,75.949997,509.770416,176.910004,13.33,182.050003,98.699997,31.049999,54.02,33.220001,43.630001,27.83,35.41,1886.76001,88.18,48.689999
20-10-2014,35.220001,24.940001,117.879997,46.220001,306.209991,14.27,124.779999,25.99,36.040001,31.09,76.949997,519.41394,177.839996,14.5,169.100006,99.199997,32.84,54.049999,33.32,44.080002,27.93,35.849998,1904.01001,88.540001,49.18
21-10-2014,37.849998,25.6175,120.970001,47.380001,315.329987,14.55,130.380005,26.27,37.48,31.780001,78.690002,525.098328,180.179993,15.03,163.229996,100.360001,34.59,55.130001,34.060001,44.880001,28.280001,36.389999,1941.280029,90.949997,50.450001
22-10-2014,37.040001,25.747499,120.309998,46.77,312.970001,14.29,128.770004,26.01,37.299999,31.129999,78.370003,531.251465,176.830002,15.52,161.789993,101.220001,34.200001,55.509998,33.43,44.380001,28.299999,36.349998,1927.109985,89.769997,50.169998
23-10-2014,38.48,26.2075,121.849998,49.950001,313.179993,14.51,128.020004,25.76,37.919998,31.75,80.040001,542.490601,180.059998,15.78,162.179993,102.629997,33.25,56.630001,33.959999,45.02,28.6,36.650002,1950.819946,90.660004,50.599998
24-10-2014,39.82,26.305,122.110001,50.200001,287.059998,14.71,129.130005,26.030001,39.439999,31.940001,80.669998,538.302063,183.350006,16.23,162.080002,103.129997,33.869999,57.610001,34.32,46.130001,29.110001,36.580002,1964.579956,91.639999,51.200001
27-10-2014,39.91,26.2775,125.610001,51.82,289.970001,14.49,130.559998,25.75,39.75,31.469999,80.279999,539.289368,183.910004,16.67,161.869995,104.07,34.049999,56.450001,33.959999,45.91,29.030001,36.580002,1961.630005,92.129997,51.310001
28-10-2014,40.240002,26.684999,129.25,52.790001,295.589996,14.59,131.070007,26.139999,39.84,32.48,80.769997,547.397095,186.320007,17.1,163.600006,104.790001,34.529999,55.849998,34.360001,46.490002,29.09,36.880001,1985.050049,92.639999,51.779999
