Date,Close,Abbv,Industry
11-10-2011,35.299999,BHC,Pharmaceuticals
12-10-2011,35.75,BHC,Pharmaceuticals
13-10-2011,35.459999,BHC,Pharmaceuticals
14-10-2011,36.369999,BHC,Pharmaceuticals
17-10-2011,36.220001,BHC,Pharmaceuticals
18-10-2011,36.130001,BHC,Pharmaceuticals
19-10-2011,37.18,BHC,Pharmaceuticals
20-10-2011,35.98,BHC,Pharmaceuticals
21-10-2011,37.360001,BHC,Pharmaceuticals
24-10-2011,38.759998,BHC,Pharmaceuticals
25-10-2011,38.400002,BHC,Pharmaceuticals
26-10-2011,38.98,BHC,Pharmaceuticals
27-10-2011,40.790001,BHC,Pharmaceuticals
28-10-2011,41.029999,BHC,Pharmaceuticals
31-10-2011,39.560001,BHC,Pharmaceuticals
01-11-2011,38.130001,BHC,Pharmaceuticals
02-11-2011,38.5,BHC,Pharmaceuticals
03-11-2011,43.599998,BHC,Pharmaceuticals
04-11-2011,44.369999,BHC,Pharmaceuticals
07-11-2011,42.349998,BHC,Pharmaceuticals
08-11-2011,42.84,BHC,Pharmaceuticals
09-11-2011,41.48,BHC,Pharmaceuticals
10-11-2011,41.419998,BHC,Pharmaceuticals
11-11-2011,43.169998,BHC,Pharmaceuticals
14-11-2011,43.040001,BHC,Pharmaceuticals
15-11-2011,43.209999,BHC,Pharmaceuticals
16-11-2011,42.82,BHC,Pharmaceuticals
17-11-2011,41.990002,BHC,Pharmaceuticals
18-11-2011,42.48,BHC,Pharmaceuticals
21-11-2011,42.41,BHC,Pharmaceuticals
22-11-2011,42.82,BHC,Pharmaceuticals
23-11-2011,41.810001,BHC,Pharmaceuticals
25-11-2011,41.84,BHC,Pharmaceuticals
28-11-2011,43.740002,BHC,Pharmaceuticals
29-11-2011,43.799999,BHC,Pharmaceuticals
30-11-2011,46.209999,BHC,Pharmaceuticals
01-12-2011,45.75,BHC,Pharmaceuticals
02-12-2011,46.189999,BHC,Pharmaceuticals
05-12-2011,46.380001,BHC,Pharmaceuticals
06-12-2011,46.560001,BHC,Pharmaceuticals
07-12-2011,46.77,BHC,Pharmaceuticals
08-12-2011,45.139999,BHC,Pharmaceuticals
09-12-2011,47.110001,BHC,Pharmaceuticals
12-12-2011,46.209999,BHC,Pharmaceuticals
13-12-2011,45.73,BHC,Pharmaceuticals
14-12-2011,43.529999,BHC,Pharmaceuticals
15-12-2011,44.860001,BHC,Pharmaceuticals
16-12-2011,45.330002,BHC,Pharmaceuticals
19-12-2011,44.349998,BHC,Pharmaceuticals
20-12-2011,45.48,BHC,Pharmaceuticals
21-12-2011,45.330002,BHC,Pharmaceuticals
22-12-2011,45.900002,BHC,Pharmaceuticals
23-12-2011,46.330002,BHC,Pharmaceuticals
27-12-2011,46.93,BHC,Pharmaceuticals
28-12-2011,45.740002,BHC,Pharmaceuticals
29-12-2011,46.27,BHC,Pharmaceuticals
30-12-2011,46.689999,BHC,Pharmaceuticals
03-01-2012,47.970001,BHC,Pharmaceuticals
04-01-2012,46.689999,BHC,Pharmaceuticals
05-01-2012,47.16,BHC,Pharmaceuticals
06-01-2012,47.48,BHC,Pharmaceuticals
09-01-2012,49.029999,BHC,Pharmaceuticals
10-01-2012,49.720001,BHC,Pharmaceuticals
11-01-2012,48.709999,BHC,Pharmaceuticals
12-01-2012,49.380001,BHC,Pharmaceuticals
13-01-2012,49.189999,BHC,Pharmaceuticals
17-01-2012,50.98,BHC,Pharmaceuticals
18-01-2012,50.970001,BHC,Pharmaceuticals
19-01-2012,51.34,BHC,Pharmaceuticals
20-01-2012,50.91,BHC,Pharmaceuticals
23-01-2012,50.540001,BHC,Pharmaceuticals
24-01-2012,49.779999,BHC,Pharmaceuticals
25-01-2012,50.720001,BHC,Pharmaceuticals
26-01-2012,49.220001,BHC,Pharmaceuticals
27-01-2012,49.169998,BHC,Pharmaceuticals
30-01-2012,48.740002,BHC,Pharmaceuticals
31-01-2012,48.490002,BHC,Pharmaceuticals
01-02-2012,50.459999,BHC,Pharmaceuticals
02-02-2012,50.080002,BHC,Pharmaceuticals
03-02-2012,50.5,BHC,Pharmaceuticals
06-02-2012,50.130001,BHC,Pharmaceuticals
07-02-2012,49.77,BHC,Pharmaceuticals
08-02-2012,49.57,BHC,Pharmaceuticals
09-02-2012,48.490002,BHC,Pharmaceuticals
10-02-2012,47.91,BHC,Pharmaceuticals
13-02-2012,48.450001,BHC,Pharmaceuticals
14-02-2012,48.490002,BHC,Pharmaceuticals
15-02-2012,48.23,BHC,Pharmaceuticals
16-02-2012,47.98,BHC,Pharmaceuticals
17-02-2012,47.389999,BHC,Pharmaceuticals
21-02-2012,46.560001,BHC,Pharmaceuticals
22-02-2012,46.490002,BHC,Pharmaceuticals
23-02-2012,47.549999,BHC,Pharmaceuticals
24-02-2012,47.93,BHC,Pharmaceuticals
27-02-2012,50.580002,BHC,Pharmaceuticals
28-02-2012,51.080002,BHC,Pharmaceuticals
29-02-2012,52.91,BHC,Pharmaceuticals
01-03-2012,54.32,BHC,Pharmaceuticals
02-03-2012,53.849998,BHC,Pharmaceuticals
05-03-2012,54.310001,BHC,Pharmaceuticals
06-03-2012,53.860001,BHC,Pharmaceuticals
07-03-2012,54.490002,BHC,Pharmaceuticals
08-03-2012,55.130001,BHC,Pharmaceuticals
09-03-2012,55.580002,BHC,Pharmaceuticals
12-03-2012,54.59,BHC,Pharmaceuticals
13-03-2012,54.57,BHC,Pharmaceuticals
14-03-2012,53.73,BHC,Pharmaceuticals
15-03-2012,54.700001,BHC,Pharmaceuticals
16-03-2012,53.639999,BHC,Pharmaceuticals
19-03-2012,53.799999,BHC,Pharmaceuticals
20-03-2012,53.310001,BHC,Pharmaceuticals
21-03-2012,53.720001,BHC,Pharmaceuticals
22-03-2012,53.07,BHC,Pharmaceuticals
23-03-2012,53.75,BHC,Pharmaceuticals
26-03-2012,54.610001,BHC,Pharmaceuticals
27-03-2012,54.049999,BHC,Pharmaceuticals
28-03-2012,53.689999,BHC,Pharmaceuticals
29-03-2012,53.889999,BHC,Pharmaceuticals
30-03-2012,53.689999,BHC,Pharmaceuticals
02-04-2012,54.82,BHC,Pharmaceuticals
03-04-2012,54.459999,BHC,Pharmaceuticals
04-04-2012,54.130001,BHC,Pharmaceuticals
05-04-2012,54.759998,BHC,Pharmaceuticals
09-04-2012,53.939999,BHC,Pharmaceuticals
10-04-2012,52.950001,BHC,Pharmaceuticals
11-04-2012,52.509998,BHC,Pharmaceuticals
12-04-2012,53.709999,BHC,Pharmaceuticals
13-04-2012,52.799999,BHC,Pharmaceuticals
16-04-2012,53.810001,BHC,Pharmaceuticals
17-04-2012,54.91,BHC,Pharmaceuticals
18-04-2012,55.310001,BHC,Pharmaceuticals
19-04-2012,55.049999,BHC,Pharmaceuticals
20-04-2012,55.099998,BHC,Pharmaceuticals
23-04-2012,54.939999,BHC,Pharmaceuticals
24-04-2012,55.900002,BHC,Pharmaceuticals
25-04-2012,55.970001,BHC,Pharmaceuticals
26-04-2012,55.849998,BHC,Pharmaceuticals
27-04-2012,55.939999,BHC,Pharmaceuticals
30-04-2012,55.630001,BHC,Pharmaceuticals
01-05-2012,56.299999,BHC,Pharmaceuticals
02-05-2012,56.450001,BHC,Pharmaceuticals
03-05-2012,51.240002,BHC,Pharmaceuticals
04-05-2012,50.93,BHC,Pharmaceuticals
07-05-2012,52.139999,BHC,Pharmaceuticals
08-05-2012,52.049999,BHC,Pharmaceuticals
09-05-2012,52.25,BHC,Pharmaceuticals
10-05-2012,53.169998,BHC,Pharmaceuticals
11-05-2012,52.939999,BHC,Pharmaceuticals
14-05-2012,51.009998,BHC,Pharmaceuticals
15-05-2012,49.830002,BHC,Pharmaceuticals
16-05-2012,49.16,BHC,Pharmaceuticals
17-05-2012,48.279999,BHC,Pharmaceuticals
18-05-2012,47.029999,BHC,Pharmaceuticals
21-05-2012,47.189999,BHC,Pharmaceuticals
22-05-2012,47.779999,BHC,Pharmaceuticals
23-05-2012,46.650002,BHC,Pharmaceuticals
24-05-2012,48.040001,BHC,Pharmaceuticals
25-05-2012,48.48,BHC,Pharmaceuticals
29-05-2012,48.400002,BHC,Pharmaceuticals
30-05-2012,47.919998,BHC,Pharmaceuticals
31-05-2012,48.66,BHC,Pharmaceuticals
01-06-2012,47,BHC,Pharmaceuticals
04-06-2012,46.509998,BHC,Pharmaceuticals
05-06-2012,47.48,BHC,Pharmaceuticals
06-06-2012,48.279999,BHC,Pharmaceuticals
07-06-2012,48.560001,BHC,Pharmaceuticals
08-06-2012,48.52,BHC,Pharmaceuticals
11-06-2012,46.41,BHC,Pharmaceuticals
12-06-2012,45.990002,BHC,Pharmaceuticals
13-06-2012,45.150002,BHC,Pharmaceuticals
14-06-2012,45.950001,BHC,Pharmaceuticals
15-06-2012,44.93,BHC,Pharmaceuticals
18-06-2012,46.310001,BHC,Pharmaceuticals
19-06-2012,47.84,BHC,Pharmaceuticals
20-06-2012,48.240002,BHC,Pharmaceuticals
21-06-2012,45.23,BHC,Pharmaceuticals
22-06-2012,46.599998,BHC,Pharmaceuticals
25-06-2012,46.02,BHC,Pharmaceuticals
26-06-2012,45.939999,BHC,Pharmaceuticals
27-06-2012,45.189999,BHC,Pharmaceuticals
28-06-2012,43.73,BHC,Pharmaceuticals
29-06-2012,44.790001,BHC,Pharmaceuticals
02-07-2012,44.959999,BHC,Pharmaceuticals
03-07-2012,46.990002,BHC,Pharmaceuticals
05-07-2012,46.830002,BHC,Pharmaceuticals
06-07-2012,46,BHC,Pharmaceuticals
09-07-2012,46.189999,BHC,Pharmaceuticals
10-07-2012,44.869999,BHC,Pharmaceuticals
11-07-2012,45.02,BHC,Pharmaceuticals
12-07-2012,45.029999,BHC,Pharmaceuticals
13-07-2012,45.27,BHC,Pharmaceuticals
16-07-2012,45.049999,BHC,Pharmaceuticals
17-07-2012,47.02,BHC,Pharmaceuticals
18-07-2012,47.950001,BHC,Pharmaceuticals
19-07-2012,47.970001,BHC,Pharmaceuticals
20-07-2012,47.630001,BHC,Pharmaceuticals
23-07-2012,46,BHC,Pharmaceuticals
24-07-2012,46,BHC,Pharmaceuticals
25-07-2012,47.009998,BHC,Pharmaceuticals
26-07-2012,47.68,BHC,Pharmaceuticals
27-07-2012,49.119999,BHC,Pharmaceuticals
30-07-2012,48.639999,BHC,Pharmaceuticals
31-07-2012,47.560001,BHC,Pharmaceuticals
01-08-2012,46.889999,BHC,Pharmaceuticals
02-08-2012,46.93,BHC,Pharmaceuticals
03-08-2012,47.93,BHC,Pharmaceuticals
06-08-2012,48.110001,BHC,Pharmaceuticals
07-08-2012,49.580002,BHC,Pharmaceuticals
08-08-2012,50.360001,BHC,Pharmaceuticals
09-08-2012,49.959999,BHC,Pharmaceuticals
10-08-2012,50.360001,BHC,Pharmaceuticals
13-08-2012,49.959999,BHC,Pharmaceuticals
14-08-2012,50.759998,BHC,Pharmaceuticals
15-08-2012,51.27,BHC,Pharmaceuticals
16-08-2012,50.610001,BHC,Pharmaceuticals
17-08-2012,51.900002,BHC,Pharmaceuticals
20-08-2012,52.52,BHC,Pharmaceuticals
21-08-2012,52.32,BHC,Pharmaceuticals
22-08-2012,52.07,BHC,Pharmaceuticals
23-08-2012,51.25,BHC,Pharmaceuticals
24-08-2012,52.099998,BHC,Pharmaceuticals
27-08-2012,51.709999,BHC,Pharmaceuticals
28-08-2012,51.52,BHC,Pharmaceuticals
29-08-2012,51.75,BHC,Pharmaceuticals
30-08-2012,51.189999,BHC,Pharmaceuticals
31-08-2012,51.27,BHC,Pharmaceuticals
04-09-2012,58.779999,BHC,Pharmaceuticals
05-09-2012,59.299999,BHC,Pharmaceuticals
06-09-2012,60.189999,BHC,Pharmaceuticals
07-09-2012,59.470001,BHC,Pharmaceuticals
10-09-2012,59.150002,BHC,Pharmaceuticals
11-09-2012,58.040001,BHC,Pharmaceuticals
12-09-2012,58.400002,BHC,Pharmaceuticals
13-09-2012,58.639999,BHC,Pharmaceuticals
14-09-2012,56.369999,BHC,Pharmaceuticals
17-09-2012,55.900002,BHC,Pharmaceuticals
18-09-2012,55.540001,BHC,Pharmaceuticals
19-09-2012,55.689999,BHC,Pharmaceuticals
20-09-2012,55.689999,BHC,Pharmaceuticals
21-09-2012,55.110001,BHC,Pharmaceuticals
24-09-2012,54.98,BHC,Pharmaceuticals
25-09-2012,55.48,BHC,Pharmaceuticals
26-09-2012,55.27,BHC,Pharmaceuticals
27-09-2012,55.59,BHC,Pharmaceuticals
28-09-2012,55.27,BHC,Pharmaceuticals
01-10-2012,56.16,BHC,Pharmaceuticals
02-10-2012,55.869999,BHC,Pharmaceuticals
03-10-2012,56.950001,BHC,Pharmaceuticals
04-10-2012,56.939999,BHC,Pharmaceuticals
05-10-2012,56.700001,BHC,Pharmaceuticals
08-10-2012,56.52,BHC,Pharmaceuticals
09-10-2012,55.889999,BHC,Pharmaceuticals
10-10-2012,55.259998,BHC,Pharmaceuticals
11-10-2012,56.040001,BHC,Pharmaceuticals
12-10-2012,55.740002,BHC,Pharmaceuticals
15-10-2012,56.349998,BHC,Pharmaceuticals
16-10-2012,57.669998,BHC,Pharmaceuticals
17-10-2012,58.610001,BHC,Pharmaceuticals
18-10-2012,58.07,BHC,Pharmaceuticals
19-10-2012,56.439999,BHC,Pharmaceuticals
22-10-2012,55.990002,BHC,Pharmaceuticals
23-10-2012,54.619999,BHC,Pharmaceuticals
24-10-2012,55.02,BHC,Pharmaceuticals
25-10-2012,55.27,BHC,Pharmaceuticals
